chunk_id,document_id,document_title,chunk_type,heading_bucket,score
58907,1920,"石混凝土重力坝,由于其筑坝用的堆石混凝土比常",table,表 1 两种坝型技术经济指标比较表,95
58913,1925,关于软岩地基上修建堆石混凝土坝的探讨,table,表 5 深层滑动计算成果表,95
58914,1925,关于软岩地基上修建堆石混凝土坝的探讨,table,表 4 修改方案下游冲坑深度,95
58918,1926,再生大骨料-自密实砂浆堆石混凝土力学性能研究,table,ｃｏｍｐｒｅｓｓｉｖｅ ｓｔｒａｉｎ,95
58919,1945,"地质构造、岩溶水文、坝基防渗及大坝抗滑稳定等因素 ,设计优选下坝址堆石混凝土重力坝方案",table,表 1 坝顶高程计算成果,95
58920,1945,"地质构造、岩溶水文、坝基防渗及大坝抗滑稳定等因素 ,设计优选下坝址堆石混凝土重力坝方案",table,表 2 大坝应力计算成果 单位: MPa,95
58928,1949,在施工现场模拟浇筑自密实堆石混凝土坝体,table,表 1 试坑容重检测试验结果,95
58929,1949,在施工现场模拟浇筑自密实堆石混凝土坝体,table,表 2 核子密度仪测试大试件容重结果,95
58935,1958,基于堆石混凝土技术的斜坡式围堰结构设计优化,table,面如图4 所示。,95
58938,1969,"通信作者: 杨家琦(1993-), 男, 博士, 主要从事堆石混凝土及其数智化施工研究",table,堆石 Mask 实例 。 不同工程堆石照片的人工标注与模,95
58939,1969,"通信作者: 杨家琦(1993-), 男, 博士, 主要从事堆石混凝土及其数智化施工研究",table,表 3 仓面子区域堆石质量评价指标与方法,95
58942,1970,堆石混凝土冻融耐久性试验研究,table,表 1 试件饱水状态下质量变化,95
58945,1970,堆石混凝土冻融耐久性试验研究,table,表 3 吸水饱和冻融循环后的质量变化,95
58946,1970,堆石混凝土冻融耐久性试验研究,table,表 5 冻融后的声速变化情况,95
58947,1970,堆石混凝土冻融耐久性试验研究,table,表 6 动态弹性模量检测,95
58951,1973,开展了边长 300mm堆石混凝土和自密实混凝,table,Table on page 3,95
58957,1989,已建成的堆石混凝土坝使得堆石混凝土的施工工,table,表 2 立方体堆石混凝土试件劈拉试验结果 ［ 10 ］,95
58958,1989,已建成的堆石混凝土坝使得堆石混凝土的施工工,table,表 3 坝址区多年平均气温资料,95
58959,1989,已建成的堆石混凝土坝使得堆石混凝土的施工工,table,表 4 计算工况,95
58964,1990,本文就堆石混凝土坝坝体质量检测,table,续表,95
58966,1999,堆石混凝土技术具有施工工艺简,table,表 2 钢梁最大应力结果,95
58967,1999,堆石混凝土技术具有施工工艺简,table,表 1 钢梁最大应变测试结果,95
58968,2005,# 3 堆石混凝土坝体施工质量,table,表 1 专用自密实混凝土配合比,95
58969,2005,# 3 堆石混凝土坝体施工质量,table,表 2 打鼓台坝体堆石混凝土温度监测成果表,95
58971,2005,# 3 堆石混凝土坝体施工质量,table,表 3 取芯钻孔统计表,95
58972,2005,# 3 堆石混凝土坝体施工质量,table,表 5 J1 钻孔压水试验成果表,95
58973,2005,# 3 堆石混凝土坝体施工质量,table,表 6 J2 钻孔压水试验成果表,95
58974,2011,堆石混凝土技术在水库施工中的应用研究,table,表 1 堆石混凝土与埋石混凝土比对表,95
58975,2014,堆石混凝土技术在深沟水库施工中应用,table,122 云南水力发电 2021 年第12 期,95
58976,2022,堆石混凝土技术的研究与应用,table,2 拉里么水库工程简介 拉里么水库位于永仁县猛虎乡阿里地村委会的拉里么河上。坝址地理坐标为东经 101°31′02″ ，北纬 26°02′09″ ，控制径流面积 18.9km 2 ，设计总库容 313.17 万 m 3 ，其中：正常 库容 265.02 万 m 3 ，死库容 36.68 万 m 3 ，兴利库容 228.,95
59008,2033,优选堆石混凝土双曲拱坝作为水库大坝坝型,table,表 1 双曲拱坝坝顶高程分析成果 单位: m,95
59010,2033,优选堆石混凝土双曲拱坝作为水库大坝坝型,table,表 3 拱梁分载最大主拉和主压应力分析成果,95
59020,2040,了解坝体堆石混凝土施工期和运行期的变化,table,表 2 坝体堆石混凝土温度监测成果表,95
59021,2054,堆石混凝土施工技术是由清华大学金峰教授和,table,表 1 自密实混凝土配合比 （kg/m 3 ）,95
59022,2054,堆石混凝土施工技术是由清华大学金峰教授和,table,表 2 42∙5 普通硅酸盐水泥水化热,95
59023,2054,堆石混凝土施工技术是由清华大学金峰教授和,table,表 3 监测点温度变化统计表,95
59025,2058,关键词:堆石混凝土,table,比表面积 /(cm 2 /g) 粒径 /cm 长宽比 球形度 磨圆度 体积 /cm 3 表面积 /cm 2,95
59028,2062,.2.1 坝体结构自密实堆石混凝土坝不需要振捣和大量使,table,Table on page 1,95
59029,2062,.2.1 坝体结构自密实堆石混凝土坝不需要振捣和大量使,table,Table on page 2,95
59042,2072,拱坝加固所用的近 4 万 m3混凝土全部采用堆石混凝土技术施工,table,表3   牛其根水库设计年径流量年内分配计算表 万m 3,95
59047,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,表 1 堆石混凝土拱坝基本情况,95
59049,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,表 9 年平均气温封拱的最大主应力计算结果 （单位： MPa ，以压为正）,95
59050,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,表 10 计算封拱温度的最大主应力计算结果 （单位： MPa ，以压为正）,95
59051,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,表 11 月均封拱温度的最大主应力计算结果 （单位： MPa ，以压为正）,95
59053,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,表 13 绿塘拱坝不同线膨胀系数的应力计算结果 （单位： MPa ，以压为正）,95
59054,2097,自密实堆石混凝土的施工性和硬化后性能,table,变的情况下，随着HPMC掺量的增加，混凝土拌合物的,95
59064,2114,"堆石混凝土的施工方法 , 首先是",table,蒲河洪水流量及过水断面复核表,95
59065,2114,"堆石混凝土的施工方法 , 首先是",table,水流流速不均匀系数,95
59066,2114,"堆石混凝土的施工方法 , 首先是",table,河道冲刷深度计算表,95
59067,2118,关键词:自密实混凝土 大坝 堆石混凝土,table,表 3. 1 高自密实性能混凝土配合比 ( kg/m 3 ),95
59068,2118,关键词:自密实混凝土 大坝 堆石混凝土,table,表 3. 2 工作性能保持记录,95
59070,2118,关键词:自密实混凝土 大坝 堆石混凝土,table,表 3. 4 自密实混凝土配合比,95
59072,2121,的堆石混凝土坝施工中,table,表 2 三种模板经济分析成果表,95
59075,2123,爬升钢模板在堆石混凝土重力坝施工中应用,table,及下游的坡比也会造成防渗层无效加厚；悬臂钢模 及爬升钢模均可实现仓外支撑加固体系，非必要在 仓内斜拉加固，可为确保整坝埋石率提供保障。,95
59082,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,压碎指标 — １６ ≤１６,95
59085,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 ８ 不同骨料自密实混凝土线性膨胀系数检测值,95
59088,2141,"堆石混凝土坝施工过程质量控制的关键是浇筑 密 实 度,其 不 仅 决 定 于 自 密 实 混 凝 土 工 作 性 能,也 与 堆",table,the,95
59091,2150,"库堆石混凝土工程为例, 对胶结颗粒料筑坝技术应用进行了探究",table,表 1 两方案主要工程量比较,95
59115,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 １ 因 素 与水 平,95
59116,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 ２ 正 交表 构建与 因 素 分 配,95
59118,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 ３ 试 验 方案,95
59119,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 ５ 正 交 试 验 极 差 分 析,95
59120,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 ６ 正 交 试 验 极 差 分 析,95
59121,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 ７ 成本 对比 分 析,95
59122,2183,重力坝堆石混凝土配合比优化研究——以彭州白鹿湖水库大坝工程为例,table,表 ８ 优化 配合比,95
59123,2185,关键词 : 堆石混凝土坝,table,表 1 纤维增强面板堆石坝混凝土的配合比,95
59140,2208,基于温度应力仿真的仙洞沟堆石混凝土坝分缝技术研究,table,表 1 不同 温控措施计算 工 况,95
59144,2216,堆石混凝土技术是在自密实混凝土技术之上发展的一种新型大体积混凝土施工技术,table,表 1 三种混凝土的施工环境负荷指标,95
59145,2219,堆石混凝土技术在风光水库施工中的创新应用,table,表 1 坝体温度特征值统计表( EL664. 0 ),95
59147,2221,在堆石混凝土拱坝施工过程中,table,表 1 坝址区多年平均气温,95
59149,2221,在堆石混凝土拱坝施工过程中,table,表 2 高自密实性混凝土参考配合比 kg/m 3,95
59155,2229,个堆石混凝土施工缝小型直剪试验,table,序号 编号 σ ＭＰａ Ａ Ｖ ｍｍ,95
59157,2230,堡子湾水库堆石混凝土坝设计与施工,table,表 2 自密实性能混凝土的工作性能表,95
59160,2233,堆石混凝土因其温控优势及施工便捷性,table,表 3 坝基建基面设置齿墙后抗滑稳定计算表,95
59170,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 4 工况及荷载组合表,95
59171,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 5 静力工况下溢流坝段关键部位位移应力情况,95
59172,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 6 附加质量法坝体自振频率的反应谱值计算成果表,95
59173,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 7 附加质量模型关键部位位移应力情况,95
59174,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 8 流固耦合法坝体自振频率的反应谱值计算成果表,95
59175,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 9 流固耦合模型关键部位位移应力情况,95
59179,2242,大坝施工导流采用全断面围堰,table,表 2 拱坝和重力坝工程量及投资对照表,95
59216,2262,但是常态混凝土水化热升温导致坝体混凝土温度凝土筑坝技术为主导,table,Table on page 5,95
59217,2263,"摘 要: 【 目的】 绿塘大坝是一座不分横缝、 整体浇筑的堆石混凝土拱坝, 旨在解决坝体分缝过多而",table,表 １ 绿塘水库所在坝址区月平均气温统计值,95
59218,2263,"摘 要: 【 目的】 绿塘大坝是一座不分横缝、 整体浇筑的堆石混凝土拱坝, 旨在解决坝体分缝过多而",table,表 ２ 绿塘整体浇筑拱坝的典型浇筑时间节点与对应高程,95
59221,2265,缆索吊机施工工艺在堆石混凝土工程中的应用,table,表 2 单方堆石成本统计,95
59224,2271,"摘 要:自密实堆石混凝土重力坝施工周期较长,工程量浩大,且施工技术极其复杂,一旦坝体工程质",table,推荐配合比 表 1,95
59231,2282,超声回弹综合法在水库堆石混凝土性能检测中的应用,table,表 1 自密实性能混凝土配合比 单位: kg/m 3,95
59234,2282,超声回弹综合法在水库堆石混凝土性能检测中的应用,table,表 4 超声回弹综合法检测 ＲFC 大试件推定值,95
59236,2282,超声回弹综合法在水库堆石混凝土性能检测中的应用,table,表 6 超声值所占比例 单位: km/s,95
59241,2287,"导流泄洪洞布置在坝体左岸,施工时用于导流,",table,表 1 两种坝型主要工程量及投资对照表,95
59242,2292,"大坝为堆石混凝土单圆心单曲拱坝 ,中心线方",table,表 1 大坝坝顶高程计算成果,95
59243,2292,"大坝为堆石混凝土单圆心单曲拱坝 ,中心线方",table,表 2 坝体各层拱圈均匀温度计算成果,95
58854,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-14 沥青混凝土抽提试验成果 Table 3-14  asphalt concrete extraction test results,93
58881,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,"junction – the face zone, which is traditionally made of tightly compacted gravel-pebbly soil, and the construction practice shows that it is a mandatory elemen",93
58857,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-16 渗透系数试验成果 Table 3-16  permeability test results,91
59137,2202,"大坝采用堆石中灌入自密实混凝土的施工工艺,",table,表 3 混凝土计算参数,91
59129,2192,工程采用自密实混凝土浇筑坝体,table,表 4 全部材料低温试验,89
58495,1779,FEMA Dam Awareness Technical Assistance,table,Table 5: Dam Failure Modes,87
58862,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-21 沥青混凝土单轴压缩试验成果表 Table 3-21  asphalt concrete uniaxial compression test results,87
58880,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,"A S Bestuzheva , Ph.D. in Engineering Science, Associate Professor of the Department of Hydraulics and Hydraulic Engineering, Moscow State University of Civil E",87
58883,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,1234567890 ‘’“” FORM 2018 IOP Publishing IOP Conf. Series: Materials Science and Engineering 365 (2018) 032024 doi:10.1088/1757-899X/365/3/032024,87
58867,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,将制备好的试件在零下 7.1 ℃下恒温 40min ，然后进行弯曲试验。试验结果见表 3-24 ， 小梁弯曲试验应力应变代表曲线见图 3-8 。 表 3-24 小梁弯曲试验结果 Table 3-24 trabecular bend test results,85
58901,1905,《胶结颗粒料筑坝技术导则》亮点解读与思考,table,表 3 自密实性能稳定性控制指标,85
59132,2192,工程采用自密实混凝土浇筑坝体,table,表 7 现场配合比调整试验结果表,85
59178,2242,大坝施工导流采用全断面围堰,table,表 1 上下坝址工程地质条件对照表,85
58515,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Estimating Breach Parameters,79
58524,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-4: Summary of One-Dimensional Models,77
58688,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 3.8 速度为 20m/s 位移和时间关系 Fig.3.8 Relationship between displacement and time in speed for 20m/s,77
58851,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-11 填料设计技术要求及试验检测结果 Table 3-11  filler design requirements and testing test results,77
58526,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-5: Summary of Widely Used Two-Dimensional Dam Breach Models,75
58501,1780,FEMA Dam Awareness Fact Sheet,table,Table 5: Dam Failure Modes,73
58537,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Appendix B Glossary,73
58853,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-13 马歇尔击实试验成果 Table 3-13  Marshall compaction test results,73
58885,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,Table 1 . Factors and Levels of Their Variation,73
59032,2066,自密实混凝土与大坝堆石,table,表 1 地质参数表,73
59045,2075,"混凝土浇筑强度等因素, 大坝施工导流及坝体施",table,表2  常态混凝土拱坝方案导流度汛特性表（可研阶段）,73
59138,2202,"大坝采用堆石中灌入自密实混凝土的施工工艺,",table,表 4 坝址区岩石（体）力学性质参数值表,73
58520,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-1: Matrix of Most Widely Used Dam Breach Modeling Tools,71
58718,1866,混凝土砂浆性能研究及工程应用,table,Table 6.8 the parameters and performance of qingping reservoir,71
58846,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-7 沥青品质检验成果 Table 3-7  Pitch quality inspection outcomes,69
58859,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-18 沥青混凝土小梁弯曲试验成果 Table 3-18  asphalt concrete beam flexural test results,69
58861,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-20 沥青混凝土拉伸试验成果表 Table 3-20  asphalt concrete tensile test results,69
58872,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-28 拉伸试验结果 Table 3-28  Tensile Test Results,69
58873,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-29 小梁弯曲试验检测结果 Table 3-29 trabecular bend test results,69
58882,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,"In this case, stone-concrete composition, which affects the strength and deformation properties of the material, can be simulated for specific construction cond",69
59127,2192,工程采用自密实混凝土浇筑坝体,table,表 2 自密实混凝土性能检测结果,69
58521,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-2: Methods for Breach Hydrograph Generation Only,67
58525,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-4: Summary of One-Dimensional Models,67
58544,1796,加筋高边坡变形与稳定分析,table,subjected to failure cateria and stress field is unreal.,67
58842,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-2 配合比具体参数 Table 3-2  With the ratio of specific parameters,67
58847,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-8 粗骨料设计技术要求及检测结果 Table 3-8  coarse aggregate design requirements and test results,67
58849,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-9 细骨料设计技术要求及检测结果 Table 3-9  fine aggregate design requirements and test results,67
58536,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Appendix B Glossary,65
58564,1800,基于GA-SVM的混凝土施工期温度快速预测,table,SVR 参数选择结果图 ( 等高线图 )[GridSearchMethod] Best c=1024 g=0.0019531 CVmse=0.038175,65
58852,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-12 沥青混合料运输及摊铺过程中的温度试验成果 Table 3-12  asphalt mixture paving temperature test results in the process of transportation,65
58471,1773,FEMA P-64 Emergency Action Planning for Dams,table,Appendix G:  Example Emergency Level – Potential Failure,63
58513,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 6-3: Tiered Approach Dam Breach Inundation Mapping for use in EAPs,63
58552,1797,固结灌浆工艺在东升水电站的实践与应用,table,表4-2 ZJ-400 型高速制浆机,63
58879,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,"A S Bestuzheva , Ph.D. in Engineering Science, Associate Professor of the Department of Hydraulics and Hydraulic Engineering, Moscow State University of Civil E",63
58884,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,Figure 2 . Modulus of elasticity of the sample according to UD2V-P The second stage of experimental research . The second stage of studies was aimed at the expe,63
58886,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,Table 2 . Casting Mixture Composition Meeting the Optimal Solution,63
58887,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,"mixture by not more than 10%, which allows using the casting mixture graphs to predict the “stone-concrete” properties.",63
57825,1305,流变变形对高面板堆石坝面板脱空的影响分析,table,图 4 坝体实测变形和反算结果 ( 单位： cm ) Fig. 4  Deformation from measurement and feed-back calculation(unit: cm),61
58550,1796,加筋高边坡变形与稳定分析,table,图5-39  土工格栅 =1500MPa E 时应力图（单位：kN/m）,61
58562,1800,基于GA-SVM的混凝土施工期温度快速预测,table,数据清洗,61
58727,1868,石门河水库工程施工组织设计,table,表7-2 枢纽工程主要工程施工月高峰强度表,61
58730,1868,石门河水库工程施工组织设计,table,枢纽工程主要工程施工月高峰强度表,61
58977,2023,"解决上部坝体块石的垂直运输,结合大坝施工特点和现场的实际地形",table,行下一道工序；现场设备的选择主要是指运输设备的选择，包括型号的 确定与设备的具体布置，根据坝体填筑的高度（最大坝高为 57.2m ），为 解决上部坝体块石的垂直运输，结合大坝施工特点和现场的实际地形 条件，上部坝体的块石主要采用塔式起重机吊运入仓 。 而具体的施工方 法则是包括六个方面，一是基面处理，即对开挖基础面，应,61
59044,2075,"混凝土浇筑强度等因素, 大坝施工导流及坝体施",table,表1  历年月平均气温要素统计表（℃）,61
59177,2241,"坝施工即将封顶, 因此大坝抗渗性能",table,表 2 大坝抗滑稳定安全系数 【 抗剪断强度 】,61
58502,1780,FEMA Dam Awareness Fact Sheet,table,Table on page 6,59
58538,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Appendix B Glossary,59
57827,1306,混凝土面板堆石坝应力变形长期性状有限元模拟,table,表 2 面板与接触面应力最大值和最小值 Table 2  Maximum and minimum values of different type of stresses in face slab and interface,57
58540,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Appendix B Glossary,57
58561,1800,基于GA-SVM的混凝土施工期温度快速预测,table,应处理后，用训练好的模型进行预测，并实现预测值和实测值的可视化对比。,57
58565,1800,基于GA-SVM的混凝土施工期温度快速预测,table,寻优，其研究思路如下：,57
58574,1807,基于生命周期的混凝土大坝碳排放评价方法研究,table,土筑坝技术的原材料组成及施工工艺的区别 [131] ：,57
58576,1807,基于生命周期的混凝土大坝碳排放评价方法研究,table,混凝土大坝碳排放耦合评价计算模型。,57
58579,1807,基于生命周期的混凝土大坝碳排放评价方法研究,table,的碳排放量如图 6.2 所示。,57
58697,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 4.24 典型位置点温度历程 Fig.4.24 Typical position point temperature process,57
58699,1865,混凝土温度效应下的损伤塑性耦合数值模拟与应用研究,table,图 4.26 典型位置点温度历程 Fig.4.26 Typical position point temperature process,57
58719,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,高自密实混凝土配合比及热力学参数 表 1,57
58875,1889,阿尔塔什水利枢纽工程大坝沉降变形研究分析,table,同类型堆石坝沉降变形对比统计 表 1,57
59130,2192,工程采用自密实混凝土浇筑坝体,table,"[15] , 调整后自密实混凝土配合比见表 6。",57
59176,2241,"坝施工即将封顶, 因此大坝抗渗性能",table,表 1 水库特征水位及荷载参数,57
58481,1778,FEMA Dam Incident Planning Guide,table,FEMA Dam Incident Planning Guide,55
58484,1778,FEMA Dam Incident Planning Guide,table,FEMA Dam Incident Planning Guide,55
58490,1778,FEMA Dam Incident Planning Guide,table,and Common Protective Actions,55
58497,1780,FEMA Dam Awareness Fact Sheet,table,Table on page 3,55
58506,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 4-2: Typical Dam Failure Modes,55
58517,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 9-3: Typical Breach Parameters or Range of Parameters,55
58518,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 9-4: FERC Suggested Breach Parameters,55
58519,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Estimating Breach Parameters,55
58716,1866,混凝土砂浆性能研究及工程应用,table,Table 6.4 Effect parameters of self-chamber heap stone concrete,55
58717,1866,混凝土砂浆性能研究及工程应用,table,Table 6.5 the parameters and performance of qingping reservoir,55
58874,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,Table 3-30 with the ratio of specific parameters,55
58876,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,Stone-concrete – material for rockfill dam face zone,55
58877,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,Stone-concrete – material for rockfill dam face zone,55
58878,1895,Bestuzheva 等 - 2018 - Stone-concrete - material for rockfill dam face zone,table,Stone-concrete – material for rockfill dam face zone,55
57826,1306,混凝土面板堆石坝应力变形长期性状有限元模拟,table,单元编号,53
58511,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Dam Breach Analysis Study Approaches,53
58522,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-3: Empirical Equations for Estimating Peak Discharge and Associated Error,53
58523,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Analysis Tools for Dam Failure Modeling,53
58527,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 10-6: Recommended Model Types for Various Levels of Dam Breach Modeling,53
58533,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 11-5: Suggested Map Symbology for EAP Maps,53
58542,1789,一种堆石体本构模型的探讨及验证,table,y,53
58708,1866,混凝土砂浆性能研究及工程应用,table,Table 4.8 The test results of different additives were changed by water consumption,53
58710,1866,混凝土砂浆性能研究及工程应用,table,（ MPa ）,53
58855,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-15 芯样密度试验成果 Table 3-15  core sample density test results,53
58860,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-19 沥青混凝土静三轴试验成果 Table 3-19  asphalt concrete static triaxial test results,53
58864,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-22 主要机械设备配置表 Table 3-22  mainly machinery and equipment configuration table,53
58866,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-23 渗透试验结果 Table 3-23 penetration test results,53
58869,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,Table 3-25 static triaxial test result s,53
58870,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-26 最大密度试验结果 Table 3-26  maximum density test results,53
58871,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-27 孔隙率试验结果 Table 3-27  porosity test results,53
59110,2179,贵州省仁怀市石坝河水库规划与大坝设计分析,table,表 2 石坝河水库设计洪水成果表,53
57818,1289,世界已建高坝大库统计分析,table,表 3 坝高前 100 名的世界大坝国家分布,45
57819,1289,世界已建高坝大库统计分析,table,表 4 库容前 100 名的世界大坝,45
57820,1291,基于扩展Lagrange乘子的Clough接触面模型及应用,table,混凝土侧墙和堆石体之间的接触变形进行重点研究。,45
57821,1292,基于扩展有限元法的大坝面板脱空三维模拟分析,table,（单位 : m ）,45
57822,1304,沥青混凝土心墙堆石坝三维地震反应分析,table,动孔隙水压力 d u 与初始平均有效周围固结应力 3 σ ′,45
57823,1304,沥青混凝土心墙堆石坝三维地震反应分析,table,位于河床中央剖面坝顶上游侧，坝体地震沉陷量为,45
57824,1305,流变变形对高面板堆石坝面板脱空的影响分析,table,元 402 个，面板单元 46 个。,45
57828,1311,超高堆石坝工程设计与技术创新,table,1 天生桥一级水电站 混凝土面板堆石坝 178 1200 102.6 施工详图设计 于 2002 年底竣工,45
57829,1312,超高面板堆石坝混凝土面板应力状态影响因素分析,table,joint types for Lianghekou CFRD,45
57830,1312,超高面板堆石坝混凝土面板应力状态影响因素分析,table,.. widths for Lianghekou CFRD,45
58464,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table B-1: Summary of EAP Responsibilities,45
58465,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table B-2: Summary of the Dam Owner’s Responsibilities,45
58466,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table D-1: Sample Guidance for Determining Emergency Level,45
58467,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table E-1: Example High Flow Notification Table,45
58468,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table F-1: Examples of Notification Information by Emergency Level,45
58469,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table G-1: Example Emergency Level – Potential Failure,45
58470,1773,FEMA P-64 Emergency Action Planning for Dams,table,Appendix G:  Example Emergency Level – Potential Failure,45
58472,1773,FEMA P-64 Emergency Action Planning for Dams,table,Appendix G:  Example Emergency Level – Potential Failure,45
58473,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table I-1: Example Dam Emergency Incident Log,45
58474,1773,FEMA P-64 Emergency Action Planning for Dams,table,Table I-2: Example Record of Plan Holders,45
58475,1775,FEMA P-93 Selecting and Accommodating Inflow Design Floods for Dams,table,Table 1  Recommended Dam Classification System Based on Hazard Potential,45
58476,1775,FEMA P-93 Selecting and Accommodating Inflow Design Floods for Dams,table,Table 2  IDF Requirements for Dams Using a Prescriptive Approach,45
58477,1778,FEMA Dam Incident Planning Guide,table,Implement a Unified Coordination Process and Command Most communities identify the need for specific coordination protocols across jurisdictional and organizati,45
58478,1778,FEMA Dam Incident Planning Guide,table,"Dam incidents vary depending on several factors, including the kind of dam. Understanding common kinds of dams will help scope initial estimates as to the scopi",45
